0.0	0.007342703175470943
0.5	0.004987763536474376
1.0	0.003260557230652124
1.5	0.0020365532200709094
2.0	0.0012813457664169262
2.5	0.0007816229770174597
3.0	0.000517663068828464
3.5	0.00035630518009387884
4.0	0.00027731886329136285
4.5	0.0002278455833829844
5.0	0.00020125284693764967
5.5	0.00018107671149272133
6.0	0.00017076388401934201
6.5	0.00016443255337758353
7.0	0.00015841802907010268
7.5	0.00015474826440896482
8.0	0.00015202142005031865
8.5	0.0001498158844664181
9.0	0.0001480721274742766
9.5	0.00014655701618111896
10.0	0.0001453420041923365
10.5	0.00014430077529309726
11.0	0.0001434322632028046
11.5	0.00014267946092947806
12.0	0.0001420666063201348
12.5	0.00014152982515477003
13.0	0.00014106031831816982
13.5	0.00014065980716647798
14.0	0.00014029605751327256
14.5	0.00013999586701564351
15.0	0.0001397297764662939
15.5	0.00013948654705364804
16.0	0.00013926842163649079
16.5	0.00013907501933766293
17.0	0.00013890151057701245
17.5	0.00013874401888677452
18.0	0.00013861551445506508
18.5	0.00013849516484504867
19.0	0.0001383852746140341
19.5	0.00013828290131692983
20.0	0.0001381945257444107
